collection,collection.label,ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,classif3,classif3.label,classif4,classif4.label,classif5,classif5.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,notes_source,notes_source.label
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2014,4.63,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2014,3.98,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2014,2.6,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2014,1.66,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2014,4.62,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2014,9.55,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2014,4.68,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2014,5.75,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2014,3.25,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2014,2.53,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2014,3.07,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2014,10.23,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2014,4.58,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2014,2.46,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2014,2.04,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2014,0.59,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2014,3.86,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2014,9.82,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2014,3.75,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2014,1.66,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2014,4.62,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2014,9.55,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2014,4.57,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2014,2.53,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2014,3.07,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2014,10.23,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2014,2.97,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2014,0.59,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2014,3.86,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2014,3.96,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2014,9.82,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2014,3.3,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2014,4.62,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2014,4.75,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2014,9.55,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2014,4.06,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2014,3.07,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2014,3.15,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2014,10.23,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2014,2.54,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2015,4.9,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2015,12.83,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2015,6.43,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2015,4.61,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2015,2.88,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2015,2.41,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2015,0.52,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2015,6.15,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2015,12.37,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2015,7.9,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2015,6.18,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2015,4.02,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2015,3.09,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2015,1.02,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2015,3.63,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2015,13.49,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2015,4.64,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2015,3.28,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2015,1.97,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2015,1.58,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2015,,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2015,4.9,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2015,12.83,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2015,4.68,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2015,2.41,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2015,0.52,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2015,6.15,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2015,12.37,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2015,6.21,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2015,3.09,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2015,1.02,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2015,3.63,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2015,13.49,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2015,3.24,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2015,1.58,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2015,,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2015,4.9,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2015,5.03,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2015,12.83,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,MDA,"Moldova, Republic of",BA:571,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2015,4.17,,,,,,,S3:5,Data reference period: Annual or annual average
